AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,17658,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A5038,PA,334860,394000,53.43873384,-2.982060491,A567,A5090,0.9,0.56,84,158,13235,173,1793,343,34,57,27,66,0,527,15886
2000,17660,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A5047,PA,339300,391000,53.4123026,-2.914652929,A5080,A57,0.5,0.31,172,187,16587,497,1945,264,16,8,16,17,0,321,19537
2000,17661,Counted,Manual count,North West,Liverpool,A5049,PA,338000,392330,53.42410433,-2.93446977,A5089,A5049 Muirhead Avenue,1.4,0.87,131,153,28860,796,3039,585,48,26,22,25,19,725,33573
2000,17662,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A5055,PA,334300,393060,53.4302163,-2.990292677,A565,A5038,0.5,0.31,32,71,4791,58,977,317,65,44,37,49,0,512,6409
2000,17663,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A5056,PA,333900,393660,53.43555851,-2.996438093,A5036,A565,0.2,0.12,12,2,1095,2,330,128,39,57,12,67,0,303,1732
2000,17664,Estimated,Estimated using previous year's AADF on this link,North West,Sefton,A5057,PA,333900,395100,53.44849998,-2.996741041,Irlam Rd,A567,0.6,0.37,66,51,5881,41,1025,85,40,2,6,5,4,142,7140
2000,17667,Counted,Manual count,North West,Knowsley,A5080,PA,350000,388300,53.38916025,-2.75326723,M62,LA Boundary,4.4,2.73,66,118,10518,144,881,125,11,16,1,6,2,161,11822
2000,17668,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A5083,PA,355040,424950,53.71901323,-2.682776132,A49,A582,2,1.24,257,178,10746,183,1443,328,53,36,32,42,37,528,13078
2000,17669,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A5085,PA,355000,431000,53.77338349,-2.68426545,A6063,B6243,1.4,0.87,76,72,14111,74,1961,490,53,30,50,73,80,776,16994
2000,17672,Estimated,Estimated using previous year's AADF on this link,North West,Sefton,A5098,PA,335000,395940,53.45618625,-2.98035481,A5090,A5038,0.6,0.37,90,53,9078,175,1199,149,70,23,12,12,12,278,10783
2000,17673,Estimated,Estimated using previous year's AADF on this link,London,Barnet,A5100,PA,520000,192460,51.61818356,-0.268111221,A5,A5109,1.9,1.18,32,82,16618,709,1073,118,17,8,6,6,1,156,18638
2000,17674,Estimated,Estimated using previous year's AADF on this link,North West,Stockport,A5102,PA,389264,385000,53.36176431,-2.162785601,A5149,A5143 roundabout,1.9,1.18,141,105,16877,174,1226,230,12,5,4,6,1,258,18640
2000,17675,Counted,Manual count,North West,Manchester,A5103,PA,383647,393000,53.43352699,-2.247605043,A5145,A6010,2.2,1.37,110,331,46284,917,3994,967,84,130,95,158,97,1531,53057
2000,17676,Estimated,Estimated using previous year's AADF on this link,London,Barnet,A5109,PA,520000,191400,51.60865715,-0.268473779,A5,A5100,1.7,1.06,37,250,18035,215,1888,233,21,19,2,3,0,278,20666
2000,17678,Estimated,Estimated using previous year's AADF on this link,North West,West Cheshire,A5117,PA,345000,374870,53.26795698,-2.826103412,M53,M56,5,3.11,73,141,8764,71,762,209,23,31,32,109,40,444,10182
2000,17679,Counted,Manual count,East of England,Central Bedfordshire,A5120,PA,502140,230000,51.95911445,-0.514941629,Churh Road,A507,5,3.11,17,141,15881,129,1939,407,51,63,44,91,85,741,18831
2000,17681,Estimated,Estimated using previous year's AADF on this link,West Midlands,Staffordshire,A5127,PA,413750,310180,52.6891377,-1.798014301,A5192,A38,1.2,0.75,39,76,10460,100,1176,322,53,72,68,75,46,636,12448
2000,17682,Counted,Manual count,West Midlands,Birmingham,A5127,PA,411800,295000,52.55271961,-1.827399908,A452,A453,2.4,1.49,50,86,14994,612,1397,161,24,9,19,11,6,230,17319
2000,17686,Estimated,Estimated using previous year's AADF on this link,London,Barnet,A5150,PA,521000,189540,51.59172729,-0.254680946,A41,A5,1.8,1.12,40,138,10884,25,1088,121,4,8,0,2,1,136,12271
2000,17687,Counted,Manual count,London,Islington,A5200,PA,529730,185100,51.54988635,-0.130365302,LA Boundary,A503,0.2,0.12,455,589,14426,171,2032,385,18,13,14,11,6,447,17665
2000,17688,Estimated,Estimated using previous year's AADF on this link,London,Camden,A5200,PA,530720,182400,51.52539441,-0.117096971,Clerkenwell Rd,Acton St,0.8,0.5,1051,1697,13028,520,2114,354,64,33,0,2,0,453,17812
2000,17689,Counted,Manual count,London,Hackney,A5201,PA,533150,182610,51.52671439,-0.082010743,A1202,A1202,0.3,0.19,658,2097,16716,258,4112,1030,100,82,48,48,31,1339,24522
2000,17691,Estimated,Estimated using previous year's AADF on this link,London,Westminster,A401,PA,529761,180893,51.51207249,-0.131467144,Piccadilly Circus,A400,0.5,0.31,1254,2180,12608,992,3266,893,57,11,8,4,2,975,20021
2000,17692,Estimated,Estimated using previous year's AADF on this link,West Midlands,Staffordshire,A5206,PA,412170,308120,52.67065657,-1.821464662,Knowle Lane,A51,0.5,0.31,7,122,8604,83,1038,214,30,33,37,61,22,397,10244
2000,17693,Estimated,Estimated using previous year's AADF on this link,North West,Knowsley,A5208,PA,343000,397800,53.47383088,-2.860230287,A580(T),A5208 Moorgate Rd,1.8,1.12,46,79,5771,286,831,279,53,81,17,40,44,514,7481
"2000,17695,Estimated,Estimated using previous year's AADF on this link,North West,Cumbria,A5284,PA,350008,494401,54.34269677,-2.770478349,A591 roundabout,""Garth Brow, Kendal"",1.3,0.81,21,190,11725,85,1387,88,14,11,6,18,2,139,13526"
"2000,17696,Estimated,Estimated using previous year's AADF on this link,East of England,Central Bedfordshire,A6001,PA,517840,240000,52.04587907,-0.283123802,""Newtown, Henlow"",""Eldon Way, Biggleswade"",5.5,3.42,34,56,4591,102,677,78,30,16,16,15,8,163,5589"
2000,17698,Estimated,Estimated using previous year's AADF on this link,North West,Trafford,A5145,PA,379980,394335,53.44539919,-2.302883878,A56,LA Boundary,0.9,0.56,257,138,24393,532,2578,248,26,8,15,8,10,315,27956
2000,17700,Estimated,Estimated using previous year's AADF on this link,East Midlands,Derbyshire,A6016,PA,403000,393400,53.43737165,-1.956307576,A624,A57,1.7,1.06,22,23,4863,13,592,161,37,157,19,34,14,422,5913
2000,17701,Estimated,Estimated using previous year's AADF on this link,North West,Tameside,A6017,PA,392690,395000,53.45170882,-2.11154108,LA Boundary,A57,2.5,1.55,222,127,15639,579,1790,446,47,35,50,23,15,616,18751
2000,17702,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Kirklees,A6024,PA,414800,410000,53.58638114,-1.777905904,A616,A635,4.7,2.92,40,97,8246,96,1077,158,24,21,9,10,4,226,9742
2000,17705,Counted,Manual count,Yorkshire and The Humber,Bradford,A6177,PA,417000,430260,53.76841275,-1.743570946,M606,Rook Lane,1.5,0.93,84,359,33514,171,5692,924,156,221,218,552,250,2321,42057
2000,17706,Estimated,Estimated using previous year's AADF on this link,North West,Salford,A6044,PA,380000,401586,53.51057421,-2.303047193,A666,LA Boundary,1.7,1.06,66,117,14774,143,2009,294,64,47,15,40,8,468,17511
2000,17707,Estimated,Estimated using previous year's AADF on this link,North West,Rochdale,A6045,PA,385000,407400,53.56299955,-2.227934317,LA Boundary,A6046,5.4,3.36,53,98,7679,77,870,127,13,3,6,7,6,162,8886
2000,17708,Estimated,Estimated using previous year's AADF on this link,North West,Oldham,A6048,PA,391639,405600,53.54696983,-2.127653464,A669,A627,0.6,0.37,54,38,11485,85,1485,262,12,22,27,19,11,353,13446
2000,17709,Estimated,Estimated using previous year's AADF on this link,North West,Bolton,A6053,PA,375000,407364,53.56229271,-2.378903708,A575,LA Boundary,3.2,1.99,58,96,12913,298,1595,380,41,61,20,48,16,566,15468
2000,17715,Estimated,Estimated using previous year's AADF on this link,East Midlands,Nottinghamshire,A6096,PA,447620,343500,52.98673073,-1.292104493,LA Boundary,A610,2.8,1.74,43,109,12948,45,2460,477,35,55,58,86,72,783,16345
2000,17717,Counted,Manual count,North West,Manchester,A6104,PA,388000,403426,53.52735791,-2.182488122,A664,LA Boundary,2.8,1.74,66,41,13535,137,2628,502,81,115,136,156,81,1071,17412
2000,17718,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Sheffield,A6109,PA,438000,389800,53.40366131,-1.42990272,A6178,A6102,2.5,1.55,44,79,9267,422,1754,472,132,122,32,30,37,825,12347
2000,17719,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Leeds,A6110,PA,426980,431640,53.78039677,-1.592046432,A58,A62,0.9,0.56,80,153,26179,149,3516,1313,103,168,196,209,186,2175,32172
2000,17720,Estimated,Estimated using previous year's AADF on this link,North East,Newcastle upon Tyne,A186,PA,424600,564000,54.97001925,-1.61726444,Clayton St West,Collingwood St,0.3,0.19,68,136,9576,258,1391,127,8,8,6,19,0,168,11529
2000,17721,Counted,Manual count,Yorkshire and The Humber,Leeds,A6120,PA,420900,435000,53.81087405,-1.684084825,A647,A657,2.5,1.55,6,121,21144,80,2555,459,70,86,68,144,64,891,24791
2000,17725,Estimated,Estimated using previous year's AADF on this link,North East,Newcastle upon Tyne,A167,PA,422950,566170,54.98959721,-1.642864977,A189,A167 Ponteland Rd,1.2,0.75,58,155,37070,617,3593,507,96,109,42,49,0,803,42238
2000,17726,Estimated,Estimated using previous year's AADF on this link,North East,Gateshead,A167,PA,425770,562000,54.95198842,-1.599167634,Prince Consort Rd,B1426,0.9,0.56,113,150,14691,665,2076,329,51,53,38,44,22,537,18119
2000,17728,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Sheffield,A6135,PA,436000,388673,53.3936714,-1.460111609,A6178,A6102,2.9,1.8,41,65,11811,1151,1774,361,51,39,8,0,3,462,15263
2000,17729,Counted,Manual count,Yorkshire and The Humber,North Yorkshire,A6136,PA,420000,498040,54.3774738,-1.69360934,A6108,A6136 Leeming Lane,9.6,5.97,15,86,7130,84,1140,278,57,95,51,54,29,564,9004
2000,17730,Counted,Manual count,North West,Trafford,A6144,PA,379970,391500,53.41991675,-2.302853075,A56,M60,3.2,1.99,159,110,23350,603,1928,240,38,3,11,9,1,302,26293
2000,17731,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Bradford,A6177,PA,416000,430520,53.77078106,-1.758728529,A641,M606,1,0.62,36,104,23368,171,3891,924,72,60,173,232,194,1655,29189
2000,17732,Estimated,Estimated using previous year's AADF on this link,London,Sutton,A217,PA,524800,162990,51.35229196,-0.209221818,B2230,A232,2.3,1.43,30,353,29086,66,2829,538,50,110,66,64,44,872,33206
2000,17733,Estimated,Estimated using previous year's AADF on this link,South East,West Sussex,A22,PA,538300,139020,51.1337635,-0.024726148,A22 Station Rd,A264 Copthorne Rd,2,1.24,101,303,19550,169,2225,721,118,88,73,101,103,1204,23451
2000,17735,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A3100,PA,501571,152000,51.25812701,-0.545793705,A25,A3100 Clay Lane,1.4,0.87,116,250,19408,136,1080,215,13,10,5,4,1,248,21122
2000,17736,Counted,Manual count,South East,Surrey,A3,TA,497860,150000,51.240797,-0.599503984,road to Queen Eleanor's Rd,A322,1.9,1.18,20,675,65881,243,7505,1608,139,126,230,487,275,2865,77169
2000,17737,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A283,PA,494370,142300,51.17216576,-0.651507103,Chery Tree Rd,A3100,0.2,0.12,13,108,14035,98,1888,293,33,36,37,44,16,459,16588
2000,17738,Counted,Manual count,South East,Surrey,M3,TM,506600,167200,51.3938356,-0.469209099,2,1,9.4,5.84,0,594,54615,254,6139,1413,135,168,249,299,218,2482,64084
2000,17739,Counted,Manual count,South East,Surrey,M23,TM,531100,147700,51.21346406,-0.124408893,9,8,12.1,7.52,0,665,86759,947,10317,2904,239,292,730,1120,585,5870,104558
2000,17741,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A25,PA,527900,150700,51.24115097,-0.169128593,A25 St Matthew's Rd,A23,0.5,0.31,44,151,6911,58,924,122,24,18,15,7,11,197,8241
2000,17742,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A23,PA,528000,143300,51.17462239,-0.170334438,Woodroyd Avenue,B2036,1.8,1.12,95,262,18279,165,2336,466,47,47,54,39,28,681,21723
2000,17743,Counted,Manual count,South East,Surrey,A24,PA,520680,160760,51.33313871,-0.269111942,A24 Ashley Avenue,A24 Ashley Rd,0.4,0.25,152,198,10643,295,1138,313,27,26,19,21,7,413,12687
2000,17744,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A24,PA,517130,150000,51.23717015,-0.32357077,A25,A2003,0.6,0.37,40,422,29131,242,3338,402,235,125,55,79,109,1005,34138
2000,17747,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A25,PA,525430,150400,51.23900264,-0.20459918,A25 Church St,A217 London Rd,0.4,0.25,28,299,17692,181,2186,503,49,55,37,42,43,729,21087
2000,17749,Counted,Manual count,South East,Surrey,A30,TA,505000,172200,51.43907599,-0.490718186,A308,LA Boundary,3.4,2.11,164,410,24431,253,2918,825,36,69,73,194,114,1311,29323
2000,17751,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A322,PA,491700,164000,51.36767079,-0.684128653,A322 main route,A30,0.6,0.37,6,95,8559,34,712,209,13,22,5,11,13,273,9673
2000,17754,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A31,PA,485346,147528,51.22058109,-0.779312619,Guildford Rd,A325,0.2,0.12,12,89,12322,114,1152,290,21,29,18,24,28,410,14087
2000,17755,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A217,PA,525370,150200,51.23721832,-0.20552817,A217 Bancroft Rd,A25 High St,0.1,0.06,47,197,10584,108,1335,212,81,26,10,10,20,359,12583
2000,17756,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A240,PA,522170,162000,51.34396534,-0.247309731,A2022,A24,2.2,1.37,71,428,18520,85,1961,346,34,64,19,20,22,505,21499
2000,17757,Counted,Manual count,South East,Surrey,A242,PA,528000,152100,51.25371071,-0.167196667,A25,A23,3.1,1.93,30,47,6787,55,739,112,11,15,4,6,4,152,7780
2000,17759,Counted,Manual count,South East,Surrey,A244,PA,512000,164500,51.3685286,-0.392476469,A317,A307 High St,2.9,1.8,130,438,23205,130,2519,473,44,389,3,11,6,926,27218
2000,17760,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A245,PA,501000,160320,51.33301605,-0.551622396,A3046,A320,1.3,0.81,47,245,13394,169,1531,265,18,16,14,6,7,326,15665
2000,17761,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A25,PA,501220,150000,51.24021141,-0.55138703,A246 Waterden Rd,A25 Boxgrove Rd,1.2,0.75,177,178,15098,265,973,186,18,14,3,4,6,231,16745
2000,17763,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A281,PA,500080,146900,51.21254617,-0.568576928,A248 Broadford Rd,A248 Kings Rd,0.1,0.06,50,181,9676,102,1174,247,23,18,21,17,29,355,11488
"2000,17765,Counted,Manual count,South East,Surrey,A287,PA,483600,148000,51.22508234,-0.804197765,""Drovers Way, Hale"",""Park Row, Farnham"",1.8,1.12,28,108,8702,87,879,152,6,12,10,3,2,185,9961"
"2000,17766,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A287,PA,488800,135000,51.10743104,-0.732956624,""Woolmer Hill Rd, Haslemere"",A3,3,1.86,19,88,9304,83,1007,333,25,59,25,14,7,463,10945"
2000,17767,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A307,PA,517000,167200,51.39178857,-0.319794172,A309,LA Boundary,2.8,1.74,361,421,20050,144,1510,350,16,31,8,12,2,419,22544
2000,17768,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A308,PA,509500,170200,51.42024859,-0.4266184,A244,M3,0.8,0.5,177,397,30343,355,3089,838,108,367,30,51,44,1438,35622
2000,17769,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A308,PA,503150,171475,51.43289881,-0.517536081,B3376,B376,0.4,0.25,519,444,22953,400,2148,334,6,0,0,4,4,348,26293
"2000,17772,Counted,Manual count,South East,Surrey,A320,PA,499310,155000,51.28549201,-0.577352214,""Clay Lane, Guildford"",B380 Smarts Heath Rd,3.1,1.93,74,270,16900,164,1707,483,35,26,19,17,11,591,19632"
2000,17775,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A322,PA,499500,150000,51.24051365,-0.576018126,A246,A25,1,0.62,173,388,25061,273,2725,539,45,22,41,31,45,723,29170
2000,17778,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A31,PA,485500,147560,51.22084575,-0.777100409,A325,Guildford Rd,0.2,0.12,21,369,22417,222,2869,732,84,91,63,100,81,1151,27028
2000,17779,Estimated,Estimated from nearby links,South East,Surrey,A325,PA,484100,147050,51.21646858,-0.797261815,South St,Dogflud Way,0.3,0.19,69,83,8376,175,828,192,10,1,5,2,0,210,9672
2000,17782,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A3046,PA,500240,160000,51.33027394,-0.562617752,A320,A245,1.4,0.87,42,86,7121,52,645,103,5,4,5,2,7,126,8030
2000,17786,Estimated,Estimated using previous year's AADF on this link,London,Harrow,A410,PA,513000,191270,51.60893565,-0.369557343,A404,A4008,1.8,1.12,59,163,25247,493,2707,517,53,35,16,17,21,659,29269
2000,17787,Counted,Manual count,South West,Devon,A30,TA,280000,93405,50.72783594,-3.701579335,A382 Mill Farm,A377,23.2,14.42,2,115,19036,100,2188,729,195,97,189,506,494,2210,23649
2000,17788,Counted,Manual count,Yorkshire and The Humber,Doncaster,A18,PA,460000,403450,53.52430128,-1.096434362,A638,A630,4.1,2.55,28,108,14121,90,1490,389,71,31,46,74,39,650,16459
2000,17793,Counted,Manual count,South East,Hampshire,M27,TM,438600,117600,50.95654382,-1.451804443,3,4,4.2,2.61,0,602,76489,529,11171,3864,433,386,1097,2520,1763,10063,98854
2000,17794,Estimated,Estimated using previous year's AADF on this link,London,Wandsworth,A3,TA,525600,174660,51.45699589,-0.193611713,A217/A218,A217,0.1,0.06,446,1595,36207,1404,6164,1676,127,61,132,155,142,2293,47663
2000,17800,Counted,Manual count,North West,Warrington,M62,TM,368700,393600,53.43824126,-2.472634745,11,LA Boundary,2.1,1.3,0,446,80221,384,11890,4435,589,766,1734,5150,3179,15853,108794
2000,17801,Estimated,Estimated using previous year's AADF on this link,North West,West Cheshire,A5117,PA,338100,373000,53.25038844,-2.929180191,M56,A41,1.6,0.99,46,130,12226,45,1302,388,98,288,74,151,104,1103,14806
2000,17804,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Sheffield,A57,PA,435000,387500,53.38319526,-1.475278093,A61,A61,1,0.62,85,199,20789,176,2378,369,93,15,7,13,27,524,24066
2000,17805,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Rotherham,A630,PA,442290,392400,53.42670474,-1.365032613,A6178,Main St,0.7,0.43,47,144,22440,108,4084,1048,276,226,182,198,375,2305,29081
2000,17807,Counted,Manual count,Yorkshire and The Humber,Rotherham,A631,PA,445700,391350,53.41698377,-1.313870403,A6123,A6021,1.2,0.75,53,88,13547,277,1124,223,18,9,5,17,20,292,15328
2000,17808,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Rotherham,A6123,PA,445220,391300,53.41657562,-1.321099005,A631,A6021,0.6,0.37,15,107,10159,30,1133,186,37,49,11,27,20,330,11759
